event_id,log_template,entity_node_id,action_node_id,status_node_id,is_anomaly,is_anomaly_reason
884,instsvcdrv: <*> device driver unload failed for kernel <*>.<*>.<*>-<*>.EL.rootsmp,Instsvcdrv_139,UnloadFailed_478,none_748,True,"The log message contains warnings and suggests that there may be issues with communication between local interfaces and the Panasas realm during mount, indicating a potential abnormal execution process."
893,<*> trap invalid operand <*> <*> error:<*>,InvalidOperand_140,Trap_479,error_749,False,"The log message indicates that a device is being added to the monitoring list, which is a normal execution process."
354,"kernel: ioc<*>: <*>C<*>: Capabilities={Initiator,Target}",Ioc_141,none_480,none_750,False,"The log message indicates that smartd has forked into background mode, which is a normal process for this program."
351,kernel: mptbase: Initiating ioc<*> <*>,Ioc_141,Initiating_481,none_751,True,"The log message indicates an unknown error during unlocking, which is not expected in a normal execution process."
616,ip_tables: (C) <*>-<*> Netfilter core team,Iptables_142,Entries_482,none_752,False,"The log message is related to Internet Systems Consortium DHCP version information, which is a normal execution process."
791,Adding <*>k swap on <*> Priority:-<*> extents:<*>,KSwap_143,Assuming_483,none_753,False,This log message is a typical DHCP client (dhclient) log message indicating a successful lease renewal or request for a new IP address.
489,kernel: Lustre: <*>:<*>:(socknal.c:<*>:ksocknal_associate_route_conn_locked()) <*> <*> <*> <*> <*>,Kernel_43,Ksocknal_73,none_202,True,"The log message contains sudo command with root user, which is potentially risky behavior and indicates abnormal execution process."
1041,kernel: LustreError: <*>:<*>:(obd_config.c:<*>:class_cleanup()) OBD OSC_#<*>#_ca<*>_ECHO_client is still busy with <*> references,Kernel_43,Class_74,busy with references_203,True,The log message indicates a trip temperature which could be a sign of overheating or a malfunction in the system.
1015,"kernel: panfs exception: at u_modb.c:<*>, <*> (unknown), rollback: <*>",Kernel_43,none_72,exception_96,True,"The log message indicates an error in the intrusion prevention system kernel, which is abnormal behavior."
1042,"kernel: You should stop active file system users, or use the --force option to cleanup.",Kernel_43,Stop_75,active_204,False,"The log message indicates a postfix queue manager removing an item, which is a normal process."
998,kernel: <*> <*>bff<*>f<*> <*> <*>,Kernel_43,none_72,none_97,False,"The log message indicates a successful email delivery process, which is a normal execution process."
573,kernel: <*> <*> previously skipped <*> similar messages,Kernel_43,Skipped_76,previously_205,True,Error message indicating network unreachable
1017,kernel: pan_common: got -<*> registering panasas at <*>,Kernel_43,Registering_77,none_206,True,"The log message indicates that a special device does not exist, which is abnormal and may cause issues with the execution process."
955,kernel: <*> general protection <*> <*> error:<*>,Kernel_43,none_72,error_98,True,The log message contains kernel memory usage information that may indicate abnormal behavior
1137,kernel: <*> <*>bfca<*> <*> <*>,Kernel_43,none_72,none_99,True,"The log message contains kernel and pages information, which is not a typical log message for a normal execution process."
521,kernel: Lustre: <*> maximum lustre stack <*>,Kernel_43,Maximum_78,none_208,False,"The log message indicates a standard copyright statement, which is a normal part of execution processes."
710,kernel: Lustre: Routing socket NAL unloaded (final mem <*>),Kernel_43,Unloaded_79,none_209,False,The log message does not indicate any abnormal execution process.
713,kernel: Lustre: Echo OBD driver; #<*>#@#<*>#,Kernel_43,Stepping_80,none_210,False,The log message does not indicate any abnormal execution process.
111,kernel: <*> segfault at <*> rip <*> rsp <*> error <*>,Kernel_43,Segfault_81,error_211,False,"The log message indicates that the smartd process is exiting, which is a normal process completion message."
989,dcdbas: module license 'unspecified' taints kernel.,Kernel_43,LicenseTaints_82,unspecified_212,True,"The log message indicates that smartd received a signal and was terminated, which is not a normal execution process."
101,kernel: <*> avc: denied { <*> } for pid=<*> <*> <*> <*> ino=<*> <*> <*> <*>,Kernel_43,Interface_83,none_213,False,"The log message indicates a change in network topology, which is a normal process in a distributed system."
180,kernel: audit(<*>.<*>:<*>): avc: denied { read <*> <*> <*> <*> <*> <*> <*> ino=<*> scontext=user_u:system_r:ntpd_t <*> <*>,Kernel_43,DeniedRead_84,none_214,True,"The log message indicates an error related to IPS command timeout, which is not a normal execution process."
419,kernel: SCSI error : <<*> <*> <*> <*>> return code = <*>,Kernel_43,none_72,error_100,True,"The log message indicates that no server suitable for synchronization was found, which is abnormal for a normal execution process."
575,"kernel: Lustre: OBD class driver Build Version: #<*>#-<*>-PRISTINE-.f<*>home.#<*>#.build.<*>.<*>.buildir.BUILD.lustre-kernel-<*>.<*>.<*>.lustre.linux-<*>.<*>.<*>-<*>smp, #<*>#@#<*>#",Kernel_43,BuildVersion_85,none_215,True,"The log message indicates a fatal error while trying to load a module, which is not a normal execution process."
878,kernel: Out of Memory: Killed process <*> <*>,Kernel_43,Killed_86,out of memory_216,False,"This log message indicates a standard note about restarting a service to apply changes, which is a normal process."
447,kernel: Free swap: <*>kB,Kernel_43,Freeing_87,none_217,True,"The log message indicates that a BIOS update verification failed, which is an abnormal execution process."
445,kernel: <*> pages shared,Kernel_43,Shared_88,none_220,True,"The log message indicates that the hardware random number generator (RNG) was not detected, which could potentially affect the normal execution process."
437,"kernel: <*> page allocation failure. order:<*>, mode:<*>",Kernel_43,PageAllocationFailure_89,failure_221,True,"The log message indicates a failed login attempt for a specific user, which could be a potential security threat"
676,kernel: LustreError: <*>:<*>:(obd_config.c:<*>:class_process_config()) no device for: <*>,Kernel_43,Probing_90,error_222,True,"The log message indicates a mount request rejection due to client-realm clock skew exceeding a certain threshold, which is an abnormal execution process."
411,kernel: UDP: short packet: From <*> <*>/<*> to #<*>#:<*>,Kernel_43,none_72,short_101,False,This log message indicates a normal execution process of a DHCP client renewing its lease.
72,"kernel: <*> <*>:<*>:<*>d.<*>: new USB bus registered, assigned bus number <*>",Kernel_43,Probing_90,none_223,True,This log message indicates a short UDP packet which may be a sign of abnormal network behavior.
1149,kernel: RPC: giant verf size: <*>,Kernel_43,none_72,none_102,True,"The log message indicates an out of memory error during the execution process, which is considered abnormal."
1152,kernel: scsi<*> : <NULL>,Kernel_43,none_72,none_103,False,"The log message indicates a change in AdminStatus for a port, which is a common and expected event in the execution process."
964,kernel: <*> <*>bff<*> <*> <*>,Kernel_43,none_72,none_104,False,"The log message indicates a process limit being set, which is a normal execution process."
1153,"kernel: Found <*>, no active local ports, check cables",Kernel_43,Checking_91,none_230,False,"The log message indicates an authenticated request for a mount operation, which is a normal execution process."
866,kernel: <*> ffffffff<*>ffa<*> <*> <*>,Kernel_43,none_72,none_105,False,This log message is a typical DHCPREQUEST message that occurs during the DHCP process. It does not indicate any abnormal execution process.
1156,kernel: - key was been created <*> seconds in future,Kernel_43,Creation_92,future_238,True,"The log message indicates an error related to finding hardware address, which is crucial for normal execution processes."
434,kernel: Call <*> <*>,Kernel_43,none_72,none_106,True,"The log message indicates a timeout period for an RPC call, which could be a sign of abnormal execution process."
936,kernel: EXT<*>-fs: sda<*>: <*> orphan inodes deleted,Kernel_43,Assuming_93,orphan_239,True,"The log message indicates a SCSI error, which is a clear indication of an abnormal execution process."
862,kernel: Lustre: <*>:<*>:(linux-debug.c:<*>:portals_debug_dumpstack()) showing stack for process <*>,Kernel_43,ShowingStack_94,none_243,False,The log message indicates a routine action of writing and deleting host declarations in the DHCP server leases file.
500,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/cmdif_comm.c[<*>]: <*> <*> <*> <*>,Kernel_43,none_72,none_107,True,"The log message indicates an I/O error on device sda, which is abnormal and requires attention."
708,kernel: Floppy drive(s): fd<*> is <*>.<*>M,Kernel_43,none_72,none_108,False,"The log message indicates that the DHCP server successfully wrote leases to the leases file, which is a normal process."
523,kernel: ext<*>_orphan_cleanup: deleting unreferenced inode <*>,Kernel_43,Initialize_95,unreferenced_244,False,"The log message indicates that the DHCP server has successfully written new dynamic host declarations to the leases file, which is a normal process."
15,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/hob_comm.c[<*>]: <*> <*> <*> <*> <*>,Kernel_43,none_72,none_109,False,The log message is a standard configuration message and does not indicate any abnormal execution process.
6,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",Kernel_43,Failed_96,fatal error_247,False,"The log message does not indicate any abnormal execution process, it is a standard message related to dhcpd configuration in dhcpd.conf file."
468,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/hob_comm.c[<*>]: <*> <*> <*> <*> <*> <*>,Kernel_43,none_72,none_110,True,The log message contains unusual characters such as <*> which are not typical in a normal execution process.
671,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/hob_comm.c[<*>]: <*> <*> <*> <*>,Kernel_43,none_72,none_111,True,"The log message indicates a request for subnet declaration, which may not be a normal execution process depending on the context."
670,kernel: THH(<*>): <*> <*> <*> <*> <*> = <*> <*>,Kernel_43,none_72,none_112,True,"The log message indicates that DHCP requests are being ignored on a specific interface, which could indicate a problem with DHCP server configuration or network connectivity."
816,kernel: LustreError: <*> OBD <*> <*> <*> <*> <*>,Kernel_43,none_72,error_113,True,"The log message indicates an error related to DHCP configuration, which could disrupt the normal execution process."
861,kernel: LustreError: <*>:<*>:(module.c:<*>:kportal_assertion_failed()) LBUG,Kernel_43,none_72,error_114,False,The log message indicates a normal execution process for IB.
863,kernel: lctl R running task <*> <*> <*> (NOTLB),Kernel_43,Running_97,none_251,True,"Error message indicating a RAID operation timeout, which is abnormal behavior"
860,"kernel: Lustre: <*>:<*>:(linux-debug.c:<*>:portals_run_upcall()) Invoked portals upcall /usr/lib/lustre/portals_upcall LBUG,/f<*>home/#<*>#/build.<*>.<*>/buildir/BUILD/lustre-#<*>#/lustre/obdecho/echo_client.c,echo_client_cleanup,<*>",Kernel_43,Invoked_98,none_252,True,"The log message indicates that there is no value for $TERM and no -T specified, which could lead to unexpected behavior in the execution process."
